PassengerId,GroupId,GroupSize,Transported,HomePlanet,Destination,CryoSleep,Cabin P1,Cabin P2,Cabin P3,Age,VIP,TotalSpendings,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
3492_01,3492,1,False,Earth,TRAPPIST-1e,False,E,238,S,33.0,False,788.0,44.0,630.0,18.0,96.0,0.0
3495_01,3495,4,True,Europa,TRAPPIST-1e,False,C,127,S,47.0,False,11032.0,0.0,10679.0,0.0,273.0,80.0
3495_02,3495,4,True,Europa,TRAPPIST-1e,False,C,127,S,34.0,False,9095.0,0.0,6229.0,0.0,2279.0,587.0
3495_03,3495,4,True,Europa,55 Cancri e,True,C,127,S,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3495_04,3495,4,True,Europa,TRAPPIST-1e,True,C,127,S,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3496_01,3496,2,True,Mars,TRAPPIST-1e,True,F,722,P,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3496_02,3496,2,False,Mars,TRAPPIST-1e,False,F,722,P,27.0,False,1774.0,542.0,0.0,1231.0,0.0,1.0
3497_01,3497,1,False,Mars,TRAPPIST-1e,False,D,113,P,38.0,True,1057.0,66.0,0.0,991.0,0.0,0.0
3499_01,3499,4,False,Earth,TRAPPIST-1e,False,G,574,P,21.0,False,907.0,196.0,5.0,674.0,12.0,20.0
3499_02,3499,4,True,Earth,TRAPPIST-1e,False,G,574,P,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3499_03,3499,4,True,Earth,TRAPPIST-1e,False,F,723,P,38.0,False,1048.0,0.0,1025.0,23.0,0.0,0.0
3499_04,3499,4,False,Earth,TRAPPIST-1e,False,G,574,P,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3501_01,3501,1,False,Mars,TRAPPIST-1e,False,F,1528,S,32.0,False,2384.0,1272.0,0.0,1103.0,9.0,0.0
3504_01,3504,1,True,Earth,TRAPPIST-1e,True,G,575,P,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3506_01,3506,1,True,Europa,55 Cancri e,True,B,113,P,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3511_01,3511,1,False,Mars,55 Cancri e,False,F,661,S,22.0,False,2901.0,124.0,0.0,1763.0,0.0,1014.0
3512_01,3512,1,False,Earth,55 Cancri e,False,F,662,S,28.0,False,858.0,1.0,0.0,857.0,0.0,0.0
3514_01,3514,1,False,Earth,TRAPPIST-1e,False,G,576,P,19.0,False,809.0,122.0,170.0,52.0,0.0,465.0
3515_01,3515,2,False,Mars,TRAPPIST-1e,True,F,725,P,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3515_02,3515,2,True,Mars,TRAPPIST-1e,True,F,725,P,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3518_01,3518,1,True,Earth,TRAPPIST-1e,True,G,566,S,26.0,True,0.0,0.0,0.0,0.0,0.0,0.0
3519_01,3519,3,True,Earth,TRAPPIST-1e,False,G,577,P,16.0,False,723.0,0.0,0.0,722.0,0.0,1.0
3519_02,3519,3,True,Earth,TRAPPIST-1e,True,G,577,P,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3519_03,3519,3,True,Earth,TRAPPIST-1e,True,G,577,P,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3520_01,3520,2,False,Earth,TRAPPIST-1e,False,G,578,P,26.0,False,809.0,0.0,597.0,0.0,0.0,212.0
3520_02,3520,2,True,Earth,PSO J318.5-22,True,F,1104,P,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3521_01,3521,2,True,Europa,55 Cancri e,True,F,883,S,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3521_02,3521,2,True,Europa,TRAPPIST-1e,True,B,135,S,70.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3523_01,3523,1,True,Earth,TRAPPIST-1e,True,F,664,S,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3525_01,3525,1,True,Mars,TRAPPIST-1e,True,F,727,P,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3527_01,3527,1,False,Mars,TRAPPIST-1e,False,F,729,P,18.0,True,1422.0,733.0,0.0,688.0,1.0,0.0
3528_01,3528,1,True,Earth,TRAPPIST-1e,False,F,666,S,23.0,False,787.0,1.0,0.0,778.0,8.0,0.0
3530_01,3530,1,True,Earth,TRAPPIST-1e,True,G,568,S,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3531_01,3531,2,False,Mars,55 Cancri e,False,F,731,P,28.0,False,1573.0,809.0,0.0,31.0,733.0,0.0
3531_02,3531,2,True,Mars,TRAPPIST-1e,True,F,731,P,45.0,True,0.0,0.0,0.0,0.0,0.0,0.0
3533_01,3533,1,False,Mars,TRAPPIST-1e,False,E,211,P,18.0,False,2081.0,1749.0,50.0,280.0,2.0,0.0
3534_01,3534,1,False,Earth,TRAPPIST-1e,False,F,732,P,23.0,False,702.0,0.0,30.0,0.0,106.0,566.0
3535_01,3535,2,False,Mars,TRAPPIST-1e,False,F,1235,S,36.0,False,1329.0,1304.0,0.0,7.0,18.0,0.0
3535_02,3535,2,True,Mars,TRAPPIST-1e,True,F,668,S,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3536_01,3536,1,True,Europa,55 Cancri e,True,A,40,S,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3537_01,3537,1,False,Earth,55 Cancri e,False,F,733,P,29.0,False,725.0,0.0,10.0,0.0,0.0,715.0
3539_01,3539,1,False,Earth,TRAPPIST-1e,False,E,239,S,31.0,False,788.0,1.0,110.0,274.0,27.0,376.0
3540_01,3540,1,True,Earth,PSO J318.5-22,True,G,579,P,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3542_01,3542,1,True,Mars,TRAPPIST-1e,True,F,669,S,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3543_01,3543,3,True,Europa,TRAPPIST-1e,False,C,116,P,39.0,False,3073.0,0.0,2804.0,0.0,130.0,139.0
3543_02,3543,3,True,Europa,55 Cancri e,True,C,116,P,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3543_03,3543,3,True,Europa,TRAPPIST-1e,True,C,116,P,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3546_01,3546,1,False,Earth,TRAPPIST-1e,False,F,672,S,36.0,False,10.0,0.0,10.0,0.0,0.0,0.0
3547_01,3547,1,False,Mars,55 Cancri e,False,D,112,S,21.0,False,2919.0,1099.0,0.0,1820.0,0.0,0.0
3548_01,3548,1,True,Earth,TRAPPIST-1e,False,G,580,P,48.0,False,1799.0,0.0,1794.0,0.0,0.0,5.0
3550_01,3550,3,False,Earth,TRAPPIST-1e,True,G,570,S,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3550_02,3550,3,False,Earth,PSO J318.5-22,True,G,570,S,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3550_03,3550,3,False,Earth,TRAPPIST-1e,True,G,570,S,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3552_01,3552,2,False,Europa,55 Cancri e,False,B,136,S,50.0,False,3238.0,4.0,217.0,0.0,2581.0,436.0
3552_02,3552,2,True,Europa,TRAPPIST-1e,True,B,136,S,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3553_01,3553,1,False,Mars,TRAPPIST-1e,False,F,937,P,28.0,False,2384.0,3.0,0.0,0.0,327.0,2054.0
3555_01,3555,1,True,Earth,TRAPPIST-1e,False,F,735,P,28.0,False,1051.0,766.0,0.0,1.0,258.0,26.0
3556_01,3556,1,True,Earth,TRAPPIST-1e,True,G,572,S,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3558_01,3558,2,False,Mars,TRAPPIST-1e,False,D,115,P,37.0,False,3026.0,78.0,0.0,0.0,2948.0,0.0
3558_02,3558,2,True,Mars,TRAPPIST-1e,True,F,737,P,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3559_01,3559,1,False,Mars,TRAPPIST-1e,False,D,116,P,27.0,False,1181.0,249.0,0.0,65.0,812.0,55.0
3560_01,3560,1,True,Mars,PSO J318.5-22,False,D,117,P,37.0,False,879.0,3.0,0.0,800.0,76.0,0.0
3561_01,3561,2,True,Mars,TRAPPIST-1e,True,F,738,P,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3561_02,3561,2,True,Mars,TRAPPIST-1e,False,D,118,P,17.0,False,3394.0,1617.0,0.0,1777.0,0.0,0.0
3562_01,3562,2,False,Mars,55 Cancri e,False,E,212,P,21.0,False,4780.0,2581.0,354.0,1158.0,139.0,548.0
3562_02,3562,2,False,Mars,55 Cancri e,False,D,119,P,55.0,False,3793.0,14.0,0.0,0.0,3778.0,1.0
3563_01,3563,1,True,Earth,TRAPPIST-1e,True,G,581,P,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3564_01,3564,1,False,Earth,TRAPPIST-1e,True,G,582,P,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3565_01,3565,1,True,Earth,PSO J318.5-22,True,G,583,P,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3566_01,3566,1,True,Earth,55 Cancri e,False,G,573,S,19.0,False,845.0,0.0,336.0,508.0,1.0,0.0
3567_01,3567,1,False,Earth,TRAPPIST-1e,False,F,739,P,20.0,False,3062.0,0.0,0.0,2687.0,35.0,340.0
3568_01,3568,1,False,Earth,TRAPPIST-1e,False,F,740,P,14.0,False,661.0,30.0,59.0,0.0,572.0,0.0
3569_01,3569,1,True,Mars,TRAPPIST-1e,True,F,741,P,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3570_01,3570,1,True,Earth,PSO J318.5-22,False,G,574,S,15.0,False,623.0,85.0,373.0,160.0,5.0,0.0
3572_01,3572,1,False,Earth,TRAPPIST-1e,False,G,584,P,25.0,False,1698.0,19.0,0.0,0.0,1679.0,0.0
3573_01,3573,1,False,Earth,PSO J318.5-22,False,F,673,S,24.0,False,1179.0,0.0,33.0,0.0,84.0,1062.0
3576_01,3576,1,True,Earth,TRAPPIST-1e,False,F,742,P,22.0,False,1271.0,0.0,4.0,0.0,0.0,1267.0
3577_01,3577,1,False,Mars,TRAPPIST-1e,False,F,743,P,26.0,False,1192.0,1178.0,7.0,0.0,7.0,0.0
3578_01,3578,1,True,Mars,55 Cancri e,True,F,1444,P,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3579_01,3579,1,False,Earth,PSO J318.5-22,False,F,675,S,20.0,False,2261.0,0.0,0.0,1.0,0.0,2260.0
3582_01,3582,1,True,Earth,TRAPPIST-1e,False,G,585,P,53.0,False,907.0,323.0,120.0,14.0,450.0,0.0
3584_01,3584,1,True,Earth,TRAPPIST-1e,False,F,676,S,55.0,False,1264.0,42.0,4.0,1215.0,0.0,3.0
3586_01,3586,1,False,Earth,TRAPPIST-1e,False,G,586,P,22.0,False,768.0,0.0,0.0,0.0,739.0,29.0
3588_01,3588,2,False,Mars,TRAPPIST-1e,False,D,120,P,35.0,False,1057.0,576.0,0.0,459.0,22.0,0.0
3588_02,3588,2,False,Mars,TRAPPIST-1e,False,D,120,P,40.0,False,875.0,787.0,0.0,88.0,0.0,0.0
3591_01,3591,1,False,Earth,TRAPPIST-1e,False,E,214,P,22.0,False,1609.0,0.0,0.0,0.0,0.0,1609.0
3592_01,3592,2,True,Mars,PSO J318.5-22,False,D,121,P,22.0,False,879.0,193.0,1.0,640.0,15.0,30.0
3592_02,3592,2,False,Mars,TRAPPIST-1e,False,E,215,P,21.0,False,969.0,354.0,113.0,15.0,487.0,0.0
3594_01,3594,1,True,Earth,PSO J318.5-22,True,G,588,P,64.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3595_01,3595,1,True,Europa,TRAPPIST-1e,True,B,139,S,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3596_01,3596,1,True,Mars,TRAPPIST-1e,False,F,745,P,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3597_01,3597,1,False,Earth,TRAPPIST-1e,False,G,589,P,25.0,False,914.0,0.0,813.0,89.0,12.0,0.0
3598_01,3598,1,False,Earth,55 Cancri e,False,F,917,S,19.0,False,676.0,616.0,0.0,46.0,0.0,14.0
3600_01,3600,1,True,Earth,TRAPPIST-1e,True,G,580,S,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3602_01,3602,1,True,Mars,TRAPPIST-1e,True,F,678,S,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3605_01,3605,1,True,Earth,55 Cancri e,True,G,592,P,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3606_01,3606,1,False,Earth,TRAPPIST-1e,True,G,593,P,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3607_01,3607,1,True,Mars,TRAPPIST-1e,True,F,747,P,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3608_01,3608,3,True,Europa,55 Cancri e,True,D,122,P,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3608_02,3608,3,True,Europa,TRAPPIST-1e,True,D,122,P,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3608_03,3608,3,True,Europa,TRAPPIST-1e,True,D,122,P,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3609_01,3609,4,False,Europa,55 Cancri e,False,C,118,P,28.0,False,6000.0,5.0,2052.0,0.0,3340.0,603.0
3609_02,3609,4,False,Europa,TRAPPIST-1e,False,C,118,P,27.0,False,1955.0,0.0,325.0,0.0,8.0,1622.0
3609_03,3609,4,True,Europa,55 Cancri e,True,C,118,P,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3609_04,3609,4,True,Europa,55 Cancri e,True,C,118,P,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3610_01,3610,2,True,Earth,TRAPPIST-1e,True,G,582,S,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3610_02,3610,2,True,Earth,TRAPPIST-1e,False,F,680,S,36.0,False,3770.0,5.0,2868.0,896.0,0.0,1.0
3612_01,3612,1,True,Earth,TRAPPIST-1e,False,E,241,S,24.0,False,791.0,1.0,790.0,0.0,0.0,0.0
3613_01,3613,1,True,Earth,TRAPPIST-1e,False,F,748,P,18.0,False,733.0,0.0,733.0,0.0,0.0,0.0
3614_01,3614,1,False,Earth,TRAPPIST-1e,False,F,749,P,20.0,False,558.0,2.0,0.0,7.0,2.0,547.0
3615_01,3615,2,False,Earth,55 Cancri e,False,G,583,S,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3615_02,3615,2,True,Earth,TRAPPIST-1e,False,F,682,S,27.0,False,760.0,2.0,753.0,5.0,0.0,0.0
3616_01,3616,1,True,Earth,55 Cancri e,True,G,584,S,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3619_01,3619,1,False,Europa,TRAPPIST-1e,False,B,114,P,36.0,False,16396.0,43.0,2.0,0.0,14.0,16337.0
3620_01,3620,1,True,Europa,55 Cancri e,True,B,115,P,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3622_01,3622,2,True,Europa,55 Cancri e,True,C,119,P,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3622_02,3622,2,False,Europa,55 Cancri e,False,C,119,P,38.0,False,6099.0,0.0,3456.0,0.0,1486.0,1157.0
3624_01,3624,1,False,Earth,TRAPPIST-1e,False,G,594,P,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3625_01,3625,1,True,Earth,TRAPPIST-1e,False,E,216,P,37.0,False,987.0,0.0,559.0,366.0,0.0,62.0
3626_01,3626,1,True,Earth,TRAPPIST-1e,True,G,586,S,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3628_01,3628,1,False,Earth,55 Cancri e,False,F,752,P,18.0,False,643.0,42.0,103.0,0.0,498.0,0.0
3629_01,3629,1,True,Mars,TRAPPIST-1e,True,F,753,P,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3630_01,3630,1,False,Earth,PSO J318.5-22,False,F,754,P,61.0,False,741.0,0.0,1.0,276.0,410.0,54.0
3631_01,3631,1,False,Earth,TRAPPIST-1e,False,F,755,P,19.0,False,828.0,0.0,0.0,0.0,484.0,344.0
3634_01,3634,1,True,Earth,TRAPPIST-1e,False,E,242,S,29.0,False,718.0,25.0,692.0,0.0,0.0,1.0
3636_01,3636,1,False,Mars,TRAPPIST-1e,False,D,123,P,37.0,False,1800.0,1280.0,0.0,1.0,111.0,408.0
3639_01,3639,1,True,Europa,TRAPPIST-1e,False,B,140,S,29.0,False,5287.0,125.0,5151.0,9.0,1.0,1.0
3640_01,3640,2,False,Earth,55 Cancri e,False,E,244,S,38.0,False,1620.0,0.0,695.0,0.0,49.0,876.0
3640_02,3640,2,False,Earth,TRAPPIST-1e,True,G,589,S,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3641_01,3641,3,True,Earth,PSO J318.5-22,True,G,595,P,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3641_02,3641,3,False,Earth,TRAPPIST-1e,False,G,595,P,48.0,False,1.0,0.0,0.0,1.0,0.0,0.0
3641_03,3641,3,True,Earth,TRAPPIST-1e,False,F,743,P,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3642_01,3642,1,False,Earth,TRAPPIST-1e,False,F,757,P,46.0,False,900.0,105.0,335.0,0.0,72.0,388.0
3644_01,3644,1,True,Mars,TRAPPIST-1e,True,F,686,S,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3645_01,3645,5,True,Mars,TRAPPIST-1e,True,D,124,P,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3645_02,3645,5,True,Mars,TRAPPIST-1e,True,D,124,P,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3645_03,3645,5,True,Mars,TRAPPIST-1e,True,D,124,P,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3645_04,3645,5,True,Mars,TRAPPIST-1e,True,D,124,P,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3645_05,3645,5,True,Mars,TRAPPIST-1e,True,D,124,P,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3647_01,3647,1,True,Europa,55 Cancri e,True,C,132,S,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3648_01,3648,1,False,Earth,PSO J318.5-22,False,F,687,S,39.0,False,1144.0,0.0,0.0,0.0,1144.0,0.0
3650_01,3650,1,True,Earth,TRAPPIST-1e,True,G,596,P,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3652_01,3652,1,False,Earth,TRAPPIST-1e,True,G,591,S,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3653_01,3653,1,False,Earth,TRAPPIST-1e,False,G,592,S,29.0,False,907.0,97.0,0.0,444.0,366.0,0.0
3654_01,3654,2,False,Earth,55 Cancri e,False,F,689,S,14.0,False,831.0,1.0,0.0,827.0,0.0,3.0
3654_02,3654,2,False,Earth,TRAPPIST-1e,False,F,689,S,15.0,False,865.0,0.0,398.0,0.0,467.0,0.0
3655_01,3655,1,False,Earth,TRAPPIST-1e,False,F,690,S,17.0,False,3435.0,0.0,432.0,0.0,3003.0,0.0
3658_01,3658,2,True,Earth,TRAPPIST-1e,True,G,593,S,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3658_02,3658,2,True,Earth,TRAPPIST-1e,False,E,245,S,24.0,False,2395.0,3.0,2053.0,335.0,0.0,4.0
3660_01,3660,1,False,Earth,TRAPPIST-1e,False,G,594,S,28.0,False,784.0,42.0,0.0,671.0,71.0,0.0
3662_01,3662,2,True,Europa,55 Cancri e,False,B,142,S,22.0,False,3234.0,29.0,171.0,2233.0,1.0,800.0
3662_02,3662,2,True,Europa,55 Cancri e,True,B,142,S,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3664_01,3664,1,True,Mars,TRAPPIST-1e,True,F,691,S,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3665_01,3665,1,True,Earth,55 Cancri e,True,G,595,S,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3667_01,3667,1,True,Europa,55 Cancri e,True,A,42,S,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3668_01,3668,1,True,Europa,55 Cancri e,True,C,120,P,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3671_01,3671,1,False,Earth,TRAPPIST-1e,False,E,246,S,50.0,False,790.0,43.0,661.0,1.0,85.0,0.0
3674_01,3674,1,True,Earth,55 Cancri e,False,G,600,S,34.0,False,908.0,232.0,457.0,1.0,218.0,0.0
3677_01,3677,1,False,Earth,PSO J318.5-22,False,F,694,S,24.0,False,660.0,105.0,0.0,37.0,518.0,0.0
3678_01,3678,1,True,Earth,TRAPPIST-1e,False,E,247,S,24.0,False,791.0,0.0,0.0,788.0,0.0,3.0
3679_01,3679,1,False,Europa,TRAPPIST-1e,False,B,116,P,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3680_01,3680,2,False,Europa,55 Cancri e,False,C,121,P,35.0,False,5071.0,0.0,388.0,0.0,1792.0,2891.0
3680_02,3680,2,True,Europa,55 Cancri e,True,C,121,P,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3681_01,3681,2,True,Europa,55 Cancri e,True,B,144,S,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3681_02,3681,2,False,Europa,TRAPPIST-1e,False,B,144,S,21.0,False,2236.0,4.0,0.0,137.0,1640.0,455.0
3682_01,3682,1,True,Mars,TRAPPIST-1e,True,F,761,P,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3686_01,3686,1,False,Earth,TRAPPIST-1e,False,F,696,S,24.0,False,703.0,25.0,284.0,0.0,330.0,64.0
3688_01,3688,3,True,Mars,55 Cancri e,False,F,697,S,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3688_02,3688,3,True,Mars,TRAPPIST-1e,False,F,697,S,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3688_03,3688,3,True,Mars,TRAPPIST-1e,True,F,697,S,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3690_01,3690,1,True,Earth,TRAPPIST-1e,False,F,762,P,35.0,False,822.0,0.0,30.0,357.0,435.0,0.0
3691_01,3691,1,False,Mars,TRAPPIST-1e,False,F,763,P,34.0,False,1767.0,1404.0,0.0,4.0,359.0,0.0
3692_01,3692,1,False,Earth,TRAPPIST-1e,False,G,598,P,26.0,False,887.0,808.0,60.0,0.0,16.0,3.0
3693_01,3693,1,True,Earth,TRAPPIST-1e,True,G,603,S,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3699_01,3699,4,True,Europa,55 Cancri e,True,C,123,P,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3699_02,3699,4,True,Europa,55 Cancri e,False,C,123,P,25.0,True,19775.0,0.0,17432.0,0.0,241.0,2102.0
3699_03,3699,4,True,Europa,55 Cancri e,True,C,123,P,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3699_04,3699,4,False,Europa,TRAPPIST-1e,False,C,123,P,57.0,False,7941.0,0.0,3859.0,13.0,195.0,3874.0
3700_01,3700,1,False,Earth,TRAPPIST-1e,False,F,767,P,23.0,False,1208.0,58.0,396.0,15.0,559.0,180.0
3702_01,3702,1,False,Mars,TRAPPIST-1e,True,E,220,P,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3703_01,3703,2,True,Mars,TRAPPIST-1e,True,F,768,P,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3703_02,3703,2,False,Mars,TRAPPIST-1e,False,F,768,P,20.0,False,1680.0,1377.0,267.0,36.0,0.0,0.0
3704_01,3704,1,False,Earth,TRAPPIST-1e,False,F,699,S,21.0,False,355.0,120.0,235.0,0.0,0.0,0.0
3705_01,3705,1,False,Earth,TRAPPIST-1e,False,F,769,P,19.0,False,593.0,238.0,1.0,28.0,207.0,119.0
3706_01,3706,2,False,Mars,TRAPPIST-1e,False,F,770,P,16.0,False,1040.0,424.0,0.0,246.0,370.0,0.0
3706_02,3706,2,True,Mars,TRAPPIST-1e,False,F,770,P,18.0,False,1112.0,131.0,0.0,980.0,1.0,0.0
3707_01,3707,2,False,Earth,TRAPPIST-1e,False,G,604,S,18.0,False,769.0,622.0,53.0,8.0,47.0,39.0
3707_02,3707,2,True,Earth,TRAPPIST-1e,False,G,604,S,22.0,False,889.0,0.0,0.0,889.0,0.0,0.0
3708_01,3708,1,True,Earth,55 Cancri e,True,G,600,P,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3710_01,3710,3,False,Earth,55 Cancri e,False,G,601,P,35.0,False,809.0,432.0,0.0,377.0,0.0,0.0
3710_02,3710,3,False,Earth,TRAPPIST-1e,False,G,601,P,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3710_03,3710,3,False,Earth,55 Cancri e,True,G,601,P,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3711_01,3711,3,True,Mars,TRAPPIST-1e,True,F,700,S,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3711_02,3711,3,False,Mars,TRAPPIST-1e,False,F,700,S,31.0,False,3703.0,3471.0,0.0,232.0,0.0,0.0
3711_03,3711,3,True,Mars,TRAPPIST-1e,True,F,700,S,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3713_01,3713,3,True,Europa,TRAPPIST-1e,True,C,133,S,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3713_02,3713,3,True,Europa,55 Cancri e,True,C,133,S,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3713_03,3713,3,True,Europa,TRAPPIST-1e,True,C,133,S,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3714_01,3714,2,False,Mars,TRAPPIST-1e,True,F,702,S,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3714_02,3714,2,False,Mars,PSO J318.5-22,False,D,116,S,33.0,False,901.0,33.0,397.0,354.0,117.0,0.0
3715_01,3715,4,False,Earth,PSO J318.5-22,True,G,602,P,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3715_02,3715,4,False,Earth,TRAPPIST-1e,True,G,602,P,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3715_03,3715,4,True,Earth,TRAPPIST-1e,False,G,602,P,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3715_04,3715,4,False,Earth,TRAPPIST-1e,True,G,602,P,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3716_01,3716,1,True,Earth,TRAPPIST-1e,False,G,603,P,18.0,False,1792.0,18.0,2.0,1769.0,1.0,2.0
3719_01,3719,2,False,Mars,TRAPPIST-1e,False,F,203,S,28.0,True,3702.0,1193.0,0.0,2509.0,0.0,0.0
3719_02,3719,2,True,Mars,TRAPPIST-1e,True,F,704,S,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3724_01,3724,1,True,Earth,TRAPPIST-1e,True,G,609,S,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3726_01,3726,1,True,Earth,TRAPPIST-1e,True,G,604,P,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3728_01,3728,1,True,Earth,PSO J318.5-22,True,G,612,S,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3729_01,3729,1,True,Earth,PSO J318.5-22,True,G,605,P,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3732_01,3732,4,True,Europa,55 Cancri e,True,A,43,S,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0
3732_02,3732,4,False,Europa,TRAPPIST-1e,False,A,43,S,29.0,False,20168.0,0.0,8444.0,0.0,2989.0,8735.0
3732_03,3732,4,True,Europa,TRAPPIST-1e,True,A,43,S,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0
